movie_id,title,genres,imdb_id,tmdb_id,year,budget,vote_count,vote_average,revenue,runtime,popularity,overview
117881,Still Alice,Drama,3316960,284293,2014,5000000.0,2312.0,7.5,43884652.0,101.0,15.770999999999999,"Alice Howland, happily married with three grown children, is a renowned linguistics professor who starts to forget words. When she receives a devastating diagnosis, Alice and her family find their bonds tested."
117887,Paddington,Children|Comedy,1109624,116149,2014,55000000.0,2380.0,7.1,259207227.0,96.0,22.43,"A young Peruvian bear travels to London in search of a new home. Finding himself lost and alone at Paddington Station, he meets the kindly Brown family."
117895,Maze Runner: The Scorch Trials,Action|Thriller,4046784,294254,2015,61000000.0,7530.0,6.7,312296056.0,132.0,49.31,"Thomas and his fellow Gladers face their greatest challenge yet: searching for clues about the mysterious and powerful organization known as WCKD. Their journey takes them to the Scorch, a desolate landscape filled with unimaginable obstacles. Teaming up with resistance fighters, the Gladers take on WCKD’s vastly superior forces and uncover its shocking plans for them all."
118696,The Hobbit: The Battle of the Five Armies,Adventure|Fantasy,2310332,122917,2014,250000000.0,10271.0,7.3,956019788.0,144.0,94.84,"Immediately after the events of The Desolation of Smaug, Bilbo and the dwarves try to defend Erebor's mountain of treasure from others who claim it: the men of the ruined Laketown and the elves of Mirkwood. Meanwhile an army of Orcs led by Azog the Defiler is marching on Erebor, fueled by the rise of the dark lord Sauron. Dwarves, elves and men must unite, and the hope for Middle-Earth falls into Bilbo's hands."
118702,Unbroken,Drama|War,1809398,227306,2014,65000000.0,2914.0,7.5,163442937.0,137.0,24.234,"A chronicle of the life of Louis Zamperini, an Olympic runner who was taken prisoner by Japanese forces during World War II."
118985,Big Eyes,Drama,1126590,87093,2014,10000000.0,2658.0,7.0,28883511.0,105.0,15.860999999999999,"The story of the awakening of painter, Margaret Keane, her phenomenal success in the 1950s, and the subsequent legal difficulties she had with her husband, who claimed credit for her works in the 1960s."
118997,Into the Woods,Children|Comedy|Fantasy|Musical,2180411,224141,2014,50000000.0,3447.0,5.8,212902372.0,125.0,21.712,"In a woods filled with magic and fairy tale characters, a baker and his wife set out to end the curse put on them by their neighbor, a spiteful witch."
119141,The Interview,Action|Comedy,2788710,228967,2014,44000000.0,4291.0,6.2,12342632.0,112.0,23.43,"Dave Skylark and his producer Aaron Rapaport run the celebrity tabloid show ""Skylark Tonight"". When they land an interview with a surprise fan, North Korean dictator Kim Jong-un, they are recruited by the CIA to turn their trip to Pyongyang into an assassination mission."
119145,Kingsman: The Secret Service,Action|Adventure|Comedy|Crime,2802144,207703,2015,81000000.0,12259.0,7.6,414351546.0,129.0,38.806,The story of a super-secret spy organization that recruits an unrefined but promising street kid into the agency's ultra-competitive training program just as a global threat emerges from a twisted tech genius.
119155,Night at the Museum: Secret of the Tomb,Adventure|Children|Comedy|Fantasy,2692250,181533,2014,127000000.0,4374.0,6.2,363204635.0,97.0,37.171,"When the magic powers of The Tablet of Ahkmenrah begin to die out, Larry Daley spans the globe, uniting favorite and new characters while embarking on an epic quest to save the magic before it is gone forever."
120466,Chappie,Action|Thriller,1823672,198184,2015,49000000.0,5933.0,6.8,104399548.0,120.0,59.106,"Every child comes into the world full of promise, and none more so than Chappie: he is gifted, special, a prodigy. Like any child, Chappie will come under the influence of his surroundings—some good, some bad—and he will rely on his heart and soul to find his way in the world and become his own man. But there's one thing that makes Chappie different from any one else: he is a robot."
120635,Taken 3,Action|Crime|Thriller,2446042,260346,2015,48000000.0,4141.0,6.2,325771424.0,109.0,67.51,"Ex-government operative Bryan Mills finds his life is shattered when he's falsely accused of a murder that hits close to home. As he's pursued by a savvy police inspector, Mills employs his particular set of skills to track the real killer and exact his unique brand of justice."
120799,Terminator Genisys,Action|Adventure|Sci-Fi|Thriller,1340138,87101,2015,155000000.0,6311.0,5.9,440603537.0,126.0,62.856,"The year is 2029. John Connor, leader of the resistance continues the war against the machines. At the Los Angeles offensive, John's fears of the unknown future begin to emerge when TECOM spies reveal a new plot by SkyNet that will attack him from both fronts; past and future, and will ultimately change warfare forever."
121231,It Follows,Horror,3235888,270303,2014,2000000.0,4379.0,6.5,14674076.0,101.0,39.397,"After carefree teenager Jay sleeps with her new boyfriend, Hugh, for the first time, she learns that she is the latest recipient of a fatal curse that is passed from victim to victim via sexual intercourse. Death, Jay learns, will creep inexorably toward her as either a friend or a stranger. Jay's friends don't believe her seemingly paranoid ravings, until they too begin to see the phantom assassins and band together to help her flee or defend herself."
122882,Mad Max: Fury Road,Action|Adventure|Sci-Fi|Thriller,1392190,76341,2015,150000000.0,17044.0,7.5,378858340.0,121.0,51.823,"An apocalyptic story set in the furthest reaches of our planet, in a stark desert landscape where humanity is broken, and most everyone is crazed fighting for the necessities of life. Within this world exist two rebels on the run who just might be able to restore order."
122884,Insidious: Chapter 3,Fantasy|Horror|Thriller,3195644,280092,2015,10000000.0,2339.0,6.3,104303851.0,97.0,33.34,"A twisted new tale of terror begins for a teenage girl and her family, and revealing more mysteries of the otherworldly realm, 'The Further'."
122886,Star Wars: The Force Awakens,Action|Adventure|Fantasy|Sci-Fi|IMAX,2488496,140607,2015,245000000.0,14999.0,7.4,2068223624.0,136.0,48.905,"Thirty years after defeating the Galactic Empire, Han Solo and his allies face a new threat from the evil Kylo Ren and his army of Stormtroopers."
122890,Warcraft,Action|Adventure|Fantasy,803096,68735,2016,160000000.0,4945.0,6.3,433677183.0,123.0,29.035,"The peaceful realm of Azeroth stands on the brink of war as its civilization faces a fearsome race of invaders: orc warriors fleeing their dying home to colonize another. As a portal opens to connect the two worlds, one army faces destruction and the other faces extinction. From opposing sides, two heroes are set on a collision course that will decide the fate of their family, their people, and their home."
122892,Avengers: Age of Ultron,Action|Adventure|Sci-Fi,2395427,99861,2015,250000000.0,16607.0,7.3,1405403694.0,141.0,72.949,"When Tony Stark tries to jumpstart a dormant peacekeeping program, things go awry and Earth’s Mightiest Heroes are put to the ultimate test as the fate of the planet hangs in the balance. As the villainous Ultron emerges, it is up to The Avengers to stop him from enacting his terrible plans, and soon uneasy alliances and unexpected action pave the way for an epic and unique global adventure."
122896,Pirates of the Caribbean: Dead Men Tell No Tales,(no genres listed),1790809,166426,2017,230000000.0,8637.0,6.6,794861794.0,129.0,46.32100000000001,"Thrust into an all-new adventure, a down-on-his-luck Capt. Jack Sparrow feels the winds of ill-fortune blowing even more strongly when deadly ghost sailors led by his old nemesis, the evil Capt. Salazar, escape from the Devil's Triangle. Jack's only hope of survival lies in seeking out the legendary Trident of Poseidon, but to find it, he must forge an uneasy alliance with a brilliant and beautiful astronomer and a headstrong young man in the British navy."
122898,Justice League,Action|Adventure|Sci-Fi,974015,141052,2017,300000000.0,9668.0,6.2,657924295.0,120.0,88.74799999999998,"Fuelled by his restored faith in humanity and inspired by Superman's selfless act, Bruce Wayne and Diana Prince assemble a team of metahumans consisting of Barry Allen, Arthur Curry and Victor Stone to face the catastrophic threat of Steppenwolf and the Parademons who are on the hunt for three Mother Boxes on Earth."
122900,Ant-Man,Action|Adventure|Sci-Fi,478970,102899,2015,130000000.0,14594.0,7.1,519311965.0,117.0,43.818999999999996,"Armed with the astonishing ability to shrink in scale but increase in strength, master thief Scott Lang must embrace his inner-hero and help his mentor, Doctor Hank Pym, protect the secret behind his spectacular Ant-Man suit from a new generation of towering threats. Against seemingly insurmountable obstacles, Pym and Lang must plan and pull off a heist that will save the world."
122902,Fantastic Four,Action|Adventure|Fantasy|Sci-Fi,1502712,166424,2015,120000000.0,4477.0,4.4,167977596.0,100.0,30.44400000000001,"Four young outsiders teleport to a dangerous universe, which alters their physical form in shocking ways. Their lives irrevocably upended, the team must learn to harness their daunting new abilities and work together to save Earth from a former friend turned enemy."
122904,Deadpool,Action|Adventure|Comedy|Sci-Fi,1431045,293660,2016,58000000.0,23661.0,7.6,783100000.0,108.0,68.77199999999999,"Deadpool tells the origin story of former Special Forces operative turned mercenary Wade Wilson, who after being subjected to a rogue experiment that leaves him with accelerated healing powers, adopts the alter ego Deadpool. Armed with his new abilities and a dark, twisted sense of humor, Deadpool hunts down the man who nearly destroyed his life."
122906,Black Panther,Action|Adventure|Sci-Fi,1825683,284054,2017,200000000.0,16104.0,7.4,1346739107.0,134.0,95.291,"King T'Challa returns home from America to the reclusive, technologically advanced African nation of Wakanda to serve as his country's new leader. However, T'Challa soon finds that he is challenged for the throne by factions within his own country as well as without. Using powers reserved to Wakandan kings, T'Challa assumes the Black Panther mantel to join with girlfriend Nakia, the queen-mother, his princess-kid sister, members of the Dora Milaje (the Wakandan 'special forces') and an American secret agent, to prevent Wakanda from being dragged into a world war."
122910,Captain Marvel,Action|Adventure|Sci-Fi,4154664,299537,2018,152000000.0,10164.0,7.0,1128276090.0,124.0,113.666,"The story follows Carol Danvers as she becomes one of the universe’s most powerful heroes when Earth is caught in the middle of a galactic war between two alien races. Set in the 1990s, Captain Marvel is an all-new adventure from a previously unseen period in the history of the Marvel Cinematic Universe."
122912,Avengers: Infinity War,Action|Adventure|Sci-Fi,4154756,299536,2018,300000000.0,19853.0,8.3,2046239637.0,149.0,196.355,"As the Avengers and their allies have continued to protect the world from threats too large for any one hero to handle, a new danger has emerged from the cosmic shadows: Thanos. A despot of intergalactic infamy, his goal is to collect all six Infinity Stones, artifacts of unimaginable power, and use them to inflict his twisted will on all of reality. Everything the Avengers have fought for has led up to this moment - the fate of Earth and existence itself has never been more uncertain."
122914,Avengers: Endgame,Action|Adventure|Sci-Fi,4154796,299534,2019,356000000.0,15239.0,8.3,2797800564.0,181.0,168.02,"After the devastating events of Avengers: Infinity War, the universe is in ruins due to the efforts of the Mad Titan, Thanos. With the help of remaining allies, the Avengers must assemble once more in order to undo Thanos' actions and restore order to the universe once and for all, no matter what consequences may be in store."
122916,Thor: Ragnarok,Action|Adventure|Sci-Fi,3501632,284053,2017,180000000.0,14699.0,7.6,853977126.0,131.0,94.509,"Thor is imprisoned on the other side of the universe and finds himself in a race against time to get back to Asgard to stop Ragnarok, the destruction of his home-world and the end of Asgardian civilization, at the hands of an all-powerful new threat, the ruthless Hela."
122918,Guardians of the Galaxy Vol. 2,Action|Adventure|Sci-Fi,3896198,283995,2017,200000000.0,15490.0,7.6,863756051.0,137.0,58.897,The Guardians must fight to keep their newfound family together as they unravel the mysteries of Peter Quill's true parentage.
122920,Captain America: Civil War,Action|Sci-Fi|Thriller,3498820,271110,2016,250000000.0,16894.0,7.4,1153296293.0,147.0,66.932,"Following the events of Age of Ultron, the collective governments of the world pass an act designed to regulate all superhuman activity. This polarizes opinion amongst the Avengers, causing two factions to side with Iron Man or Captain America, which causes an epic battle between former allies."
122922,Doctor Strange,Action|Adventure|Sci-Fi,1211837,284052,2016,165000000.0,15813.0,7.4,677700000.0,115.0,63.881,"After his career is destroyed, a brilliant but arrogant surgeon gets a new lease on life when a sorcerer takes him under her wing and trains him to defend the world against evil."
122924,X-Men: Apocalypse,Action|Adventure|Fantasy|Sci-Fi,3385516,246655,2016,178000000.0,9854.0,6.5,543934787.0,144.0,62.25,"After the re-emergence of the world's first mutant, world-destroyer Apocalypse, the X-Men must unite to defeat his extinction level plan."
125916,Fifty Shades of Grey,Drama|Romance,2322441,216015,2015,4000000.0,8692.0,5.8,571006128.0,125.0,74.252,"When college senior Anastasia Steele steps in for her sick roommate to interview prominent businessman Christian Grey for their campus paper, little does she realize the path her life will take. Christian, as enigmatic as he is rich and powerful, finds himself strangely drawn to Ana, and she to him. Though sexually inexperienced, Ana plunges headlong into an affair -- and learns that Christian's true sexual proclivities push the boundaries of pain and pleasure."
126548,The DUFF,Comedy,1666801,272693,2015,8500000.0,3539.0,6.8,43528634.0,100.0,22.103,"Bianca's universe turns upside down when she learns that her high school refers to her as a ‘DUFF' (Designated Ugly Fat Friend). Hoping to erase that label, she enlists the help of a charming jock and her favorite teacher. Together they'll face the school's mean girl and remind everyone that we are all someone's DUFF… and that's totally fine."
127108,Brooklyn,Drama|Romance,2381111,167073,2015,11000000.0,2376.0,7.3,62076141.0,111.0,16.743,"In 1950s Ireland and New York, young Eilis Lacey has to choose between two men and two countries."
128360,The Hateful Eight,Western,3460252,273248,2015,44000000.0,10276.0,7.7,155760117.0,188.0,20.612,Bounty hunters seek shelter from a raging blizzard and get caught up in a plot of betrayal and deception.
128512,Paper Towns,Drama|Mystery|Romance,3622592,286565,2015,12000000.0,4225.0,6.1,85512300.0,109.0,23.9,"Quentin Jacobsen has spent a lifetime loving the magnificently adventurous Margo Roth Spiegelman from afar. So when she cracks open a window and climbs back into his life-dressed like a ninja and summoning him for an ingenious campaign of revenge-he follows. After their all-nighter ends and a new day breaks, Q arrives at school to discover that Margo, always an enigma, has now become a mystery. But Q soon learns that there are clues-and they're for him. Urged down a disconnected path, the closer he gets, the less Q sees of the girl he thought he knew."
128838,Crimson Peak,Horror,2554274,201085,2015,55000000.0,3587.0,6.6,74679822.0,119.0,19.779,"In the aftermath of a family tragedy, an aspiring author is torn between love for her childhood friend and the temptation of a mysterious outsider. Trying to escape the ghosts of her past, she is swept away to a house that breathes, bleeds… and remembers."
129354,Focus,Comedy|Crime|Drama|Romance,2381941,256591,2015,50100000.0,5586.0,6.9,153962963.0,105.0,35.488,"Nicky, an accomplished con artist, gets romantically involved with his disciple Jess but later ends their relationship. Years later, she returns as a femme fatale to spoil his plans."
130073,Cinderella,Children|Drama|Fantasy|Romance,1661199,150689,2015,95000000.0,5496.0,6.8,543514353.0,105.0,38.945,"When her father unexpectedly passes away, young Ella finds herself at the mercy of her cruel stepmother and her daughters. Never one to give up hope, Ella's fortunes begin to change after meeting a dashing stranger in the woods."
130450,Pan,Adventure|Children|Fantasy,3332064,266647,2015,150000000.0,2106.0,6.0,128388320.0,111.0,18.91,"Living a bleak existence at a London orphanage, 12-year-old Peter finds himself whisked away to the fantastical world of Neverland. Adventure awaits as he meets new friend James Hook and the warrior Tiger Lily. They must band together to save Neverland from the ruthless pirate Blackbeard. Along the way, the rebellious and mischievous boy discovers his true destiny, becoming the hero forever known as Peter Pan."
130490,Insurgent,Action|Sci-Fi|Thriller,2908446,262500,2015,110000000.0,7948.0,6.4,295238201.0,119.0,71.17699999999998,Beatrice Prior must confront her inner demons and continue her fight against a powerful alliance which threatens to tear her society apart.
130520,Home,Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,2224026,228161,2015,135000000.0,2896.0,6.8,368871007.0,94.0,48.023999999999994,"When Earth is taken over by the overly-confident Boov, an alien race in search of a new place to call home, all humans are promptly relocated, while all Boov get busy reorganizing the planet. But when one resourceful girl, Tip, manages to avoid capture, she finds herself the accidental accomplice of a banished Boov named Oh. The two fugitives realize there’s a lot more at stake than intergalactic relations as they embark on the road trip of a lifetime."
130634,Furious 7,Action|Crime|Thriller,2820852,168259,2015,190000000.0,7828.0,7.3,1515047671.0,137.0,55.56800000000001,Deckard Shaw seeks revenge against Dominic Toretto and his family for his comatose brother.
130636,Unfriended,Horror|Mystery|Thriller,3713166,277685,2014,1000000.0,2433.0,5.5,62882090.0,82.0,21.756999999999998,"While video chatting one night, six high school friends receive a Skype message from a classmate who killed herself exactly one year ago. At first they think it's a prank, but when the girl starts revealing the friends' darkest secrets, they realize they are dealing with something out of this world, something that wants them dead."
132046,Tomorrowland,Action|Adventure|Children|Mystery|Sci-Fi,1964418,158852,2015,190000000.0,5462.0,6.2,209154322.0,130.0,38.224000000000004,"Bound by a shared destiny, a bright, optimistic teen bursting with scientific curiosity and a former boy-genius inventor jaded by disillusionment embark on a danger-filled mission to unearth the secrets of an enigmatic place somewhere in time and space that exists in their collective memory as ""Tomorrowland."""
132424,The Longest Ride,Drama|Romance,2726560,228205,2015,34000000.0,2281.0,7.5,63013281.0,128.0,22.575,The lives of a young couple intertwine with a much older man as he reflects back on a lost love while he's trapped in an automobile crash.
132480,The Age of Adaline,Drama|Fantasy|Romance,1655441,293863,2015,25000000.0,4588.0,7.4,65663276.0,112.0,19.169,"After 29-year-old Adaline recovers from a nearly lethal accident, she inexplicably stops growing older. As the years stretch on and on, Adaline keeps her secret to herself  until she meets a man who changes her life."
132796,San Andreas,Action|Drama|Thriller,2126355,254128,2015,110000000.0,6165.0,6.2,473990832.0,114.0,62.958999999999996,"In the aftermath of a massive earthquake in California, a rescue-chopper pilot makes a dangerous journey across the state in order to rescue his estranged daughter."
133195,Hitman: Agent 47,Action|Crime|Thriller,2679042,249070,2015,35000000.0,2133.0,5.8,81967450.0,96.0,31.66,An assassin teams up with a woman to help her find her father and uncover the mysteries of her ancestry.
133419,Pitch Perfect 2,Comedy,2848292,254470,2015,29000000.0,4290.0,6.9,287506194.0,115.0,44.597,"The Bellas are back, and they are better than ever. After being humiliated in front of none other than the President of the United States of America, the Bellas are taken out of the Aca-Circuit. In order to clear their name, and regain their status, the Bellas take on a seemingly impossible task: winning an international competition no American team has ever won. In order to accomplish this monumental task, they need to strengthen the bonds of friendship and sisterhood and blow away the competition with their amazing aca-magic! With all new friends and old rivals tagging along for the trip, the Bellas can hopefully accomplish their dreams."
133645,Carol,Drama|Romance,2402927,258480,2015,0.0,2571.0,7.5,40272135.0,118.0,18.532,"In 1950s New York, a department-store clerk who dreams of a better life falls for an older, married woman."
133771,The Lobster,Comedy|Romance|Sci-Fi,3464902,254320,2015,4000000.0,4036.0,7.0,15656193.0,118.0,20.932,"In a dystopian near future, single people, according to the laws of The City, are taken to The Hotel, where they are obliged to find a romantic partner in forty-five days or are transformed into beasts and sent off into The Woods."
134130,The Martian,Adventure|Drama|Sci-Fi,3659388,286217,2015,108000000.0,14699.0,7.7,630161890.0,141.0,34.514,"During a manned mission to Mars, Astronaut Mark Watney is presumed dead after a fierce storm and left behind by his crew. But Watney has survived and finds himself stranded and alone on the hostile planet. With only meager supplies, he must draw upon his ingenuity, wit and spirit to subsist and find a way to signal to Earth that he is alive."
134368,Spy,Action|Comedy|Crime,3079380,238713,2015,65000000.0,4632.0,6.8,235666219.0,120.0,23.978,"A desk-bound CIA analyst volunteers to go undercover to infiltrate the world of a deadly arms dealer, and prevent diabolical global disaster."
134853,Inside Out,Adventure|Animation|Children|Comedy|Drama|Fantasy,2096673,150540,2015,175000000.0,15508.0,7.9,857611174.0,95.0,57.36,"Growing up can be a bumpy road, and it's no exception for Riley, who is uprooted from her Midwest life when her father starts a new job in San Francisco. Riley's guiding emotions— Joy, Fear, Anger, Disgust and Sadness—live in Headquarters, the control centre inside Riley's mind, where they help advise her through everyday life and tries to keep things positive, but the emotions conflict on how best to navigate a new city, house and school."
135133,The Hunger Games: Mockingjay - Part 2,Adventure|Sci-Fi,1951266,131634,2015,160000000.0,9127.0,6.9,653428261.0,137.0,36.028,"With the nation of Panem in a full scale war, Katniss confronts President Snow in the final showdown. Teamed with a group of her closest friends – including Gale, Finnick, and Peeta – Katniss goes off on a mission with the unit from District 13 as they risk their lives to stage an assassination attempt on President Snow who has become increasingly obsessed with destroying her. The mortal traps, enemies, and moral choices that await Katniss will challenge her more than any arena she faced in The Hunger Games."
135137,Pixels,Action|Comedy|Sci-Fi,2120120,257344,2015,88000000.0,5564.0,5.7,243637091.0,105.0,48.372,Video game experts are recruited by the military to fight 1980s-era video game characters who've attacked New York.
135141,Allegiant,Adventure|Sci-Fi,3410834,262504,2016,110000000.0,5033.0,6.1,179246868.0,121.0,53.407,Beatrice Prior and Tobias Eaton venture into the world outside of the fence and are taken into protective custody by a mysterious agency known as the Bureau of Genetic Welfare.
135143,Fantastic Beasts and Where to Find Them,Fantasy,3183660,259316,2016,180000000.0,14527.0,7.4,809342332.0,133.0,54.96100000000001,"In 1926, Newt Scamander arrives at the Magical Congress of the United States of America with a magically expanded briefcase, which houses a number of dangerous creatures and their habitats. When the creatures escape from the briefcase, it sends the American wizarding authorities after Newt, and threatens to strain even further the state of magical and non-magical relations."
135426,Fantastic Beasts: The Crimes of Grindelwald,(no genres listed),4123430,338952,2018,200000000.0,7297.0,6.9,653355901.0,134.0,56.218999999999994,"Gellert Grindelwald has escaped imprisonment and has begun gathering followers to his cause—elevating wizards above all non-magical beings. The only one capable of putting a stop to him is the wizard he once called his closest friend, Albus Dumbledore. However, Dumbledore will need to seek help from the wizard who had thwarted Grindelwald once before, his former student Newt Scamander, who agrees to help, unaware of the dangers that lie ahead. Lines are drawn as love and loyalty are tested, even among the truest friends and family, in an increasingly divided wizarding world."
135436,The Secret Life of Pets,Animation|Comedy,2709768,328111,2016,75000000.0,6428.0,6.2,875457937.0,87.0,15.744000000000002,"The quiet life of a terrier named Max is upended when his owner takes in Duke, a stray whom Max instantly dislikes."
135518,Self/less,Action|Mystery|Sci-Fi|Thriller,2140379,238615,2015,26000000.0,2184.0,6.4,31807156.0,116.0,32.946999999999996,An extremely wealthy elderly man dying from cancer undergoes a radical medical procedure that transfers his consciousness to the body of a healthy young man but everything may not be as good as it seems when he starts to uncover the mystery of the body's origins and the secret organization that will kill to keep its secrets.
135532,The Last Witch Hunter,Action|Adventure|Fantasy,1618442,274854,2015,90000000.0,2690.0,5.9,146936910.0,106.0,36.662,"The modern world holds many secrets, but by far the most astounding is that witches still live among us; vicious supernatural creatures intent on unleashing the Black Death upon the world and putting an end to the human race once and for all. Armies of witch hunters have battled this unnatural enemy for centuries, including Kaulder, a valiant warrior who many years ago slayed the all-powerful Witch Queen, decimating her followers in the process. In the moments right before her death, the Queen cursed Kaulder with immortality, forever separating him from his beloved wife and daughter. Today, Kaulder is the last living hunter who has spent his immortal life tracking down rogue witches, all the while yearning for his long-lost family."
135536,Suicide Squad,Action|Crime|Sci-Fi,1386697,297761,2016,175000000.0,16358.0,5.9,746846894.0,123.0,40.266999999999996,"From DC Comics comes the Suicide Squad, an antihero team of incarcerated supervillains who act as deniable assets for the United States government, undertaking high-risk black ops missions in exchange for commuted prison sentences."
135567,Independence Day: Resurgence,Action|Adventure|Sci-Fi,1628841,47933,2016,165000000.0,4579.0,5.2,389681935.0,120.0,29.851,"We always knew they were coming back. Using recovered alien technology, the nations of Earth have collaborated on an immense defense program to protect the planet. But nothing can prepare us for the aliens’ advanced and unprecedented force. Only the ingenuity of a few brave men and women can bring our world back from the brink of extinction."
135569,Star Trek Beyond,Action|Adventure|Sci-Fi,2660888,188927,2016,185000000.0,4989.0,6.7,343471816.0,122.0,24.635,"The USS Enterprise crew explores the furthest reaches of uncharted space, where they encounter a mysterious new enemy who puts them and everything the Federation stands for to the test."
135861,Ted 2,Comedy,2637276,214756,2015,68000000.0,5171.0,6.2,215863606.0,115.0,70.797,"Newlywed couple Ted and Tami-Lynn want to have a baby, but in order to qualify to be a parent, Ted will have to prove he's a person in a court of law."
135887,Minions,Adventure|Animation|Children|Comedy,2293640,211672,2015,74000000.0,8307.0,6.4,1156730962.0,91.0,25.338,"Minions Stuart, Kevin and Bob are recruited by Scarlet Overkill, a super-villain who, alongside her inventor husband Herb, hatches a plot to take over the world."
136016,The Good Dinosaur,Adventure|Animation|Children|Comedy|Fantasy,1979388,105864,2015,175000000.0,3944.0,6.8,332207671.0,93.0,48.211999999999996,An epic journey into the world of dinosaurs where an Apatosaurus named Arlo makes an unlikely human friend.
136018,Black Mass,Crime|Drama,1355683,261023,2015,53000000.0,2466.0,6.4,98837872.0,122.0,23.094,"The true story of Whitey Bulger, the brother of a state senator and the most infamous violent criminal in the history of South Boston, who became an FBI informant to take down a Mafia family invading his turf."
136020,Spectre,Action|Adventure|Crime,2379713,206647,2015,245000000.0,7875.0,6.5,880674609.0,148.0,47.757,"A cryptic message from Bond’s past sends him on a trail to uncover a sinister organization. While M battles political forces to keep the secret service alive, Bond peels back the layers of deceit to reveal the terrible truth behind SPECTRE."
136562,Steve Jobs,Drama,2080374,321697,2015,30000000.0,3118.0,6.8,34441873.0,122.0,18.015,"Set backstage at three iconic product launches and ending in 1998 with the unveiling of the iMac, Steve Jobs takes us behind the scenes of the digital revolution to paint an intimate portrait of the brilliant man at its epicenter."
136598,Vacation,Adventure|Comedy,1524930,296099,2015,31000000.0,2624.0,6.3,104384188.0,99.0,24.934,"Hoping to bring his family closer together and to recreate his childhood vacation for his own kids, a grown up Rusty Griswold takes his wife and their two sons on a cross-country road trip to the coolest theme park in America, Walley World. Needless to say, things don't go quite as planned."
136864,Batman v Superman: Dawn of Justice,Action|Adventure|Fantasy|Sci-Fi,2975590,209112,2016,250000000.0,13896.0,5.9,873634919.0,152.0,61.25899999999999,"Fearing the actions of a god-like Super Hero left unchecked, Gotham City’s own formidable, forceful vigilante takes on Metropolis’s most revered, modern-day savior, while the world wrestles with what sort of hero it really needs. And with Batman and Superman at war with one another, a new threat quickly arises, putting mankind in greater danger than it’s ever known before."
137857,The Jungle Book,Adventure|Drama|Fantasy,3040964,278927,2016,175000000.0,6294.0,6.8,966550600.0,106.0,34.335,"A man-cub named Mowgli fostered by wolves. After a threat from the tiger Shere Khan, Mowgli is forced to flee the jungle, by which he embarks on a journey of self discovery with the help of the panther, Bagheera and the free-spirited bear, Baloo."
138036,The Man from U.N.C.L.E.,Action|Adventure|Comedy,1638355,203801,2015,75000000.0,4317.0,7.1,108145109.0,116.0,31.82,"At the height of the Cold War, a mysterious criminal organization plans to use nuclear weapons and technology to upset the fragile balance of power between the United States and Soviet Union. CIA agent Napoleon Solo and KGB agent Illya Kuryakin are forced to put aside their hostilities and work together to stop the evildoers in their tracks. The duo's only lead is the daughter of a missing German scientist, whom they must find soon to prevent a global catastrophe."
138208,The Walk,Adventure|Drama|Thriller,3488710,285783,2015,35000000.0,2328.0,6.9,61181942.0,123.0,17.697,The story of French high-wire artist Philippe Petit's attempt to cross the Twin Towers of the World Trade Center in 1974.
138210,13 Hours: The Secret Soldiers of Benghazi,Drama,4172430,300671,2016,50000000.0,2139.0,7.2,69411370.0,144.0,37.003,An American Ambassador is killed during an attack at a U.S. compound in Libya as a security team struggles to make sense out of the chaos.
139385,The Revenant,Adventure|Drama,1663202,281957,2015,135000000.0,13627.0,7.5,532950503.0,157.0,30.3,"In the 1820s, a frontiersman, Hugh Glass, sets out on a path of vengeance against those who left him for dead after a bear mauling."
139642,Southpaw,Action|Drama,1798684,307081,2015,30000000.0,4138.0,7.4,91709827.0,123.0,48.053999999999995,"Billy ""The Great"" Hope, the reigning junior middleweight boxing champion, has an impressive career, a loving wife and daughter, and a lavish lifestyle. However, when tragedy strikes, Billy hits rock bottom, losing his family, his house and his manager. He soon finds an unlikely savior in Tick Willis, a former fighter who trains the city's toughest amateur boxers. With his future on the line, Hope fights to reclaim the trust of those he loves the most."
139644,Sicario,Crime|Drama|Mystery,3397884,273481,2015,30000000.0,5593.0,7.3,84025816.0,122.0,30.949,An idealistic FBI agent is enlisted by a government task force to aid in the escalating war against drugs at the border area between the U.S. and Mexico.
140110,The Intern,Comedy,2361509,257211,2015,35000000.0,4560.0,7.2,194564672.0,121.0,26.447,"70-year-old widower Ben Whittaker has discovered that retirement isn't all it's cracked up to be. Seizing an opportunity to get back in the game, he becomes a senior intern at an online fashion site, founded and run by Jules Ostin."
140174,Room,Drama,3170832,264644,2015,13000000.0,6817.0,8.1,35401758.0,117.0,23.726999999999997,"Held captive for 7 years in an enclosed space, a woman and her young son finally gain their freedom, allowing the boy to experience the outside world for the first time."
140247,The Gift,Drama|Horror,4178092,328425,2015,5000000.0,2207.0,6.7,58978653.0,108.0,17.84,"A husband and wife try to reinvigorate their relationship but their lives are threatened by a ""friend"" from the husband's past who holds a horrifying secret about him, sending their world into a tailspin."
140267,The Witch,Horror,4263482,310131,2015,3500000.0,4109.0,6.8,40423945.0,92.0,32.686,"In 1630s New England, William and Katherine lead a devout Christian life with five children, homesteading on the edge of an impassable wilderness, exiled from their settlement when William defies the local church. When their newborn son vanishes and crops mysteriously fail, the family turns on one another."
