youtube_id,title,channel_title,channel_id,description,tags,view_count,like_count,dislike_count,comment_count,tmdb_id,similarity_score
xYoj7xAVoKw,Percy Jackson & The Olympians: The Lightning Thief (2010) Official Trailer,MovieStation,UCYMtJJiZPypLc4sdAeRP9GA,,['Percy Jackson & The Olympians: The Lightning Thief (Film)'],25463,100,5,7,32657,0.45
cil-VXYW6sA,Percy Jackson & The Lightning Thief Trailer,20th Century Studios NL,UCEjWDZk_Rbvi-Vb3CKuo0Qg,"Percy Jackson & The Lightning Thief  draait vanaf 11 februari in de bioscoop! 

Wil je meer weten over Percy Jackson & The Lightning Thief? Ga dan naar http://www.percyjackson.nl

PERCY JACKSON & THE LIGHTNING THIEF, van de maker van Harry Potter and the Philosophers Stone en The Chamber of Secrets, speelt zich af in een hedendaagse wereld waar ook de twaalf Griekse Goden van de berg Olympus leven. Deze goden hebben een nieuw ras van jonge, mythische helden gecreëerd, die halfgoden zijn  voor de helft sterfelijk, voor de helft god. 
 
Percy (Logan Lerman) is zo'n halfgod en de zoon van de god Poseidon. Hij wordt er door Zeus (Sean Bean) - de broer van Poseidon - van verdacht zijn bliksemschicht te hebben gestolen, het machtigste wapen van het hele universum. Percy gaat op een avontuurlijke en gevaarlijke missie om zijn onschuld te bewijzen en een vernietigende oorlog tussen de goden te voorkomen.
 
Tijdens zijn tocht gaat hij de strijd aan met machtige vijanden die vastbesloten zijn hem tegen te houden. Ook leidt zijn tocht hem naar de onderwereld waar hij zijn moeder uit de dodelijke klauwen van zijn vaders grootste vijand: Hades (de god van de onderwereld) moet zien te redden. De rol van Medusa wordt vertolkt door Uma Thurman en Pierce Brosnan speelt Chiron, een belangrijk sleutelfiguur voor Percy en zijn missie.
 
PERCY JACKSON & THE LIGHTNING THIEF is gebaseerd op het eerste boek van de succesvolle Amerikaanse bestseller-reeks PERCY JACKSON.
Abonneer nu op het officiële YouTube kanaal van 20th Century Fox Nederland:
http://bit.ly/20thcenturyfoxNL
 
Blijf op de hoogte van de nieuwste 20th Century Fox films via:
Facebook: http://www.facebook.com/20thcenturyfoxNL
Twitter: http://www.twitter.com/20CenturyFoxNL
Instagram: http://instagram.com/20thcenturyfoxnl
Snapchat: https://www.snapchat.com/add/nl20centuryfox","['Logan Lerman', 'Uma Thurman', 'Pierce Brosnan', 'Chris Columbus', 'bioscoop']",166791,478,32,61,32657,0.3743427970557308
ew-BrmxsPUg,Percy Jackson & The Olympians: The Lightning Thief - Trailer - NDS,PlayscopeTrailers,UCgc8PshAGngxCLCMfoy8NpQ,"If you like our channel and don't want to miss a thing, please show your support by subscribing.

We have also dedicated channels for

Our own Playscope productions :
https://www.youtube.com/user/PlayscopeHD

Playscope retrogaming videos : https://www.youtube.com/user/PlayscopeTimeline

Mobile gaming trailers :
https://www.youtube.com/user/playscopemobile

You can follow us also on other social networks 

Facebook : http://fb.me/Playscope

Twitter : http://twitter.com/playscope

Twitch : 
http://www.twitch.tv/playscopelive","['jeu', 'consoles', 'jeux', 'trailer', 'The', 'Percy', 'Lightning', 'Thief', 'gadget', 'video game', 'multimedia', 'videos', 'annonce', 'playscope', 'vidéo', 'video', 'official', 'trailers', 'hitech', 'tech', 'NDS', 'officiel', 'playscopetrailers', 'activision', 'Jackson', 'Trailer', 'machine', 'ds', 'game', 'centrescope', 'high', 'gaming', 'quality', 'games', 'Olympians:', 'electronic', 'hq', 'gameplay', 'nintendo', 'bande', 'hd', 'console']",11727,10,4,4,32657,0.4288461538461539
r0fq5dd0C60,DEAR JOHN - Official Trailer (HD),Sony Pictures Entertainment,UCz97F7dMxBNOfGYu3rx8aCw,"It was two weeks that would change their lives forever. Soon after John (Channing Tatum - PUBLIC ENEMIES, G.I. JOE) and Savannah (Amanda Seyfried - MAMMA MIA, TV's ""Big Love"") fall madly in love, their relationship is put on hold. With one leaving to complete his service, and the other to complete her college education, they pass the time by exchanging a continuous stream of love letters, until they can be reunited permanently a year later. But when war breaks out, their separation is extended indefinitely. Will their relationship survive the greatest test of all: the test of time? Based on the bestselling novel from the author of ""The Notebook,"" DEAR JOHN is a timeless romance that will warm your heart.

Genre: Drama / Romance / War
Cast: Richard Jenkins, Henry Thomas, Channing Tatum, Scott Porter, Amanda Seyfried
Directors: Lasse Hallstrom, Lasse Halstrom
Screenplay By: Jamie Linden

Subscribe to Sony Pictures for more great content: http://bit.ly/SonyPicsSubscribe
http://www.Facebook.com/DearJohnMovie/
http://DearJohn-Movie.com/
http://Twitter.com/DearJohnMovie/

#Sony #DearJohnMovie #OfficialTrailer #ChanningTatum #AmandaSeyfried","['dear john', 'official dear john trailer', 'channing tatum', 'amanda seyfried', 'drama', 'дорогой джон', 'bryce hogarth', 'captain stone', 'david andrews', 'dear', 'film adaptation', 'gavin mcculley', 'henry thomas', 'john', 'lasse hallström', 'luke benward', 'savannah lynn curtis', 'sony pictures entertainment', 'romance', 'love', 'tatum', 'movie', 'trailer', 'romance film', 'film', 'war', 'mamma mia', 'dear john letter', 'official dear john', 'war film', 'Dear John 2010', 'Dear John Trailer', 'Dear John Channing Tatum']",12204023,41893,935,4393,22971,0.4904761904761905
Fcoz__uLDB8,Dear John Trailer - Dear John Movie Trailer,BlockbusterUK,UC08--Q3n6ybkxmkJ3AhFo4A,"http://www.blockbuster.co.uk/ From the makers of THE NOTEBOOK and starring Channing Tatum (G.I. Joe , Step Up) and Amanda Seyfried (Mamma Mia!), DEAR JOHN is a romantic drama about a young soldier, John (Tatum), who falls in love with a conservative college student, Savannah (Seyfried) while he's home on leave.  Over the next seven years the couple are continually separated by John's increasingly dangerous deployments, meeting only sporadically, they stay in touch by sending a constant stream of love letters that eventually trigger fateful consequences.","['Dear John', 'Channing Tatum', 'Amanda Seyfried', 'Romantic Drama', 'Blockbuster']",192302,617,25,0,22971,0.32283834586466165
CKDkhvolJwA,Dear John Trailer HD [ Ελληνικοί Υπότιτλοι ],moviemonstersgr,UCGalDItA7AQeYXTM2uGtI9g,"Ο Τζον Τάιρι (Τσάνινγκ Τέιτουμ), είναι ένας γοητευτικός στρατιώτης των Ειδικών Δυνάμεων. Στην άδειά του επισκέπτεται τον πατέρα του στη Νότια Καρολίνα. Η Σαβάνα Κέρτις (Αμάντα Σάιφριντ), μια πανέμορφη ιδεαλίστρια φοιτήτρια, έχει γυρίσει σπίτι για τις διακοπές. Ο Τζον και η Σαβάνα προέρχονται από διαφορετικούς κόσμους, αλλά όταν συναντηθούν τυχαία στην παραλία, θα αισθανούν αμέσως την αμοιβαία έλξη. Η συνάντησή τους θα οδηγήσει σε δύο εβδομάδες θυελώδους έρωτα και τα αισθήματά τους γρήγορα θα βαθύνουν σε μια παθιασμένη, ολοκληρωτική σχέση. Ο καθένας θ' ανακαλύψει στον άλλον κάτι που ποτέ δε γνώριζε ότι του έλειπε. Οταν ο Τζον θ' αναγκαστεί να επιστρέψει στο μέτωπο και η Σαβάνα στο πανεπιστήμιο, υπόσχονται ότι θα γράφουν ο ένας στον άλλον. Μέσα από μια συνεχόμενη σειρά γραμμάτων, η αγάπη τους εξακολουθεί ν' ανθίζει, όσο ξεδιπλώνεται μια βαθιά ρομαντική ερωτική ιστορία, για τους πρώτους έρωτες και τις δεύτερες ευκαιρίες.

Αγαπητέ μου Τζον

http://www.moviemonsters.gr","['dear', 'Trailer', 'με', 'ελληνικούς', 'υπότιτλους', 'moviemonsters', 'gr', 'movie', 'trailer', 'widescreen', 'greek', 'subtitles', 'subs', 'monsters', 'hollywood', 'subtitled', 'HD', 'HQ', 'film', 'cinema', 'news']",18232,57,0,1,22971,0.21428571428571427
EpparvNu7uE,Querido John - Trailer Subtitulado Espanol,SonyPicturesMéxico,UC_2POp0ILf48h6T5JqsiMBw,"www.queridojohn.com.mx

Estreno : 01 de Abril de 2010 solo en cines.

Dirigida por Lasse Hallström y basada en la novela por el exitoso autor Nicholas Sparks, QUERIDO JOHN (Dear John) cuenta la historia de John Tyree (Channning Tatum), un joven soldado, y Savannah Curtis (Amanda Seyfried), una universitaria idealista de la que se enamora John. 
Durante los siguientes siete tumultuosos años, la pareja es separada por las cada vez más peligrosas asignaturas de John. La pareja se reúne esporádicamente pero mantiene el contacto a través de una cadena de cartas de amor; mismas que, eventualmente, desatan consecuencias fatales.","['Querido John', 'Dear John', 'Nicholas Sparks', 'Channing Tatum', 'Amanda Seyfried', 'historia de amor', 'romance', 'drama', 'trailer', 'estreno', 'Sony Pictures']",568118,1389,34,95,22971,0.17757936507936506
hDRodnVyRck,Querido John - Trailer en español,Trailers y Estrenos,UCsbrGZQjM3NiA_eYsguRMNQ,"Más Info http://www.trailersyestrenos.es

John (Channing Tatum) es un rebelde que abandona la escuela para enrolarse en el ejército, al no saber qué hacer con su vida. Tras conocer a la chica de sus sueños, Savannah, (Amanda Seyfried) rápidamente crecerá entre ellos una mutua atracción, ante lo cual John decide abandonar el ejército e iniciar una nueva vida con la mujer que ama. Pero el 11-S lo cambia todo: John debe volver a alistarse y tras un largo período Savannah se enamora de otro hombre. 'Querido John...' Estas dos primeras palabras de una carta enviada por Savannah sirven para que John se de cuenta de lo que sucede y se le parta el corazón. De vuelta a casa, el ex-soldado deberá hacer frente a este hecho, siendo consciente de que ella todavía es su verdadero amor y teniendo que enfrentarse a la decisión más difícil de su vida.

Estreno en España: 26 de Marzo de 2010

(El trailer pertenece a la productora y distribuidora de la película y ha sido subido sin ánimo de lucro).","['Trailers y Estrenos', 'Trailers', 'Querido John', 'Amanda Seyfried']",2160621,3983,145,256,22971,0.16548157724628312
PcL24s-S6ns,THE VOW - Official Trailer - In Theaters Valentine's Day 2012,Sony Pictures Entertainment,UCz97F7dMxBNOfGYu3rx8aCw,"Release Date: 10 February 2012 (United States)
Inspired by a true story, The Vow is the tale of a love that refuses to be forgotten. Leo (Channing Tatum, Dear John ) is devastated when a car accident plunges his wife Paige (Rachel McAdams, The Notebook ) into a deep coma. She miraculously recovers - but the last five years of her memories have vanished. Suddenly, Leo finds himself married to a stranger who can't remember anything about him. Naively, Paige falls back under the influence of her controlling parents (Sam Neill and Jessica Lange) and reconnects with her ex-fiancé (Scott Speedman). Desperately, Leo tries to recreate the moments that shaped their romance. Can he rekindle the passion before he loses Paige forever?

Genre: Romance / Drama
Cast: Jessica Lange, Sam Neill, Scott Speedman, Channing Tatum, Rachel McAdams, Jessica McNamee
Director: Michael Sucsy
Screenplay By: Abby Kohn, Marc Silverstein, Jason Katims

Subscribe to Sony Pictures for more great content: http://bit.ly/SonyPicsSubscribe
Like on Facebook for exclusive cast greetings: http://www.facebook.com/TheVow","['The Vow', 'The Vow movie', 'Vow movie', 'Vow film', 'Rachel McAdams', 'Channing Tatum', 'best moments', 'best clip', 'best scene', 'full movie', 'official trailer', 'movie trailer official', 'trailer #1', 'Leo and Paige', 'kissing scene', 'the wedding', 'moment of impact', 'Jason Katims', 'Michael Sucsy', 'Dear John']",4850493,22645,445,454,22971,0.1722488038277512
9POCgSRVvf0,ALICE IN WONDERLAND | New Official Full Trailer (HQ) | Official Disney UK,Disney UK,UCQphRgAhj5UxktrQNP3WF5g,"From Walt Disney Pictures and visionary director Tim Burton comes an epic fantasy adventure ALICE IN WONDERLAND, a magical and imaginative twist on some of the most beloved stories of all time. JOHNNY DEPP stars as the Mad Hatter and MIA WASIKOWSKA as 19-year-old Alice, who returns to the whimsical world she first encountered as a young girl, reuniting with her childhood friends: the White Rabbit, Tweedledee and Tweedledum, the Dormouse, the Caterpillar, the Cheshire Cat, and of course, the Mad Hatter. Alice embarks on a fantastical journey to find her true destiny and end the Red Queen’s reign of terror. The all-star cast also includes ANNE HATHAWAY, HELENA BONHAM CARTER and CRISPIN GLOVER.

Subscribe to Disney UK: http://bit.ly/subscribe-to-disney  
Follow us on Twitter: https://twitter.com/Disney_UK 
Like our official Facebook page: https://www.facebook.com/DisneyUK

Capturing the wonder of Lewis Carroll’s beloved “Alice’s Adventures in Wonderland” (1865) and “Through the Looking-Glass” (1871) with stunning, avant-garde visuals and the most charismatic characters in literary history, ALICE IN WONDERLAND is available to own on DVD, Blu-Ray and Digital HD.

Soundtrack available to buy here:

Amazon -  http://po.st/ez5Xlz
iTunes - http://po.st/LzUXTV

The Disney UK YouTube channel brings you a wealth of official video content from all the Disney movies and characters you know and love. Do you want to learn more about your favourite Disney and Pixar movies? Subscribe to our channel to watch the latest trailers and clips, you'll be the first to see features for current and upcoming Walt Disney Studios Films and even get to watch exclusive interviews with the stars. Dig into our back catalogue for great Disney videos from classic animations through to modern day Disney & Pixar classics such as Frozen and Inside Out.","['4L1C31NW8ND3RLAND', 'Alice in wonderland', 'Walt Disney', 'Tim Burton', 'Johnny Depp', 'Anne Hathaway', 'Helene Bonham Carter', 'Mad hatter', 'White rabbit', 'trailer', 'official', '3D', 'digital', 'Disney UK', 'Disney Movies', 'film', 'movie', 'Live action', 'mad', 'surreal', 'Red queen', 'Alice in wonderland trailer', 'Walt Disney Studios', 'Cinema', 'KU yensiD']",6798810,17235,849,1464,12155,0.33376623376623377
KOZ9wy-j9P8,Alice in Wonderland (2010) - Trailer (HD),azweimiller,UCS3An66VMNcpQ7Wftbw92Bw,Alice in Wonderland (2010) - Trailer (HD),"['Alice in Wonderland', 'trailer']",239258,837,45,43,12155,0.3042328042328042
FuOaVbgL_hI,"COME AWAY Trailer (2021) Angelina Jolie, Alice in Wonderland Movie",Movie Coverage,UCwYzZs_hwA6NdaQp6Hjhe5w,"COME AWAY Trailer (2020) Angelina Jolie, Alice in Wonderland Movie
© 2020 - Relativity Media","['cinema', 'film', 'movie', 'coverage', 'trailer', '2020', 'COME AWAY', 'COME AWAY Trailer', 'Angelina Jolie', 'Alice in Wonderland']",201589,3076,17380,6474,12155,0.19920948616600792
x3IWwnNe5mc,"Alice Through the Looking Glass Official Trailer #2 (2016) - Mia Wasikowska, Johnny Depp Movie HD",Movieclips Trailers,UCi8e0iOVk1fEOogdfu4YgfA,"Subscribe to TRAILERS: http://bit.ly/sxaw6h
Subscribe to COMING SOON: http://bit.ly/H2vZUn
Like us on FACEBOOK: http://bit.ly/1QyRMsE
Follow us on TWITTER: http://bit.ly/1ghOWmt
Alice Through the Looking Glass Official Trailer #2 (2016) - Mia Wasikowska, Johnny Depp Movie HD 

Alice returns to the whimsical world of Wonderland and travels back in time to save the Mad Hatter.

The Fandango MOVIECLIPS Trailers channel is your destination for the hottest new trailers the second they drop. Whether it's the latest studio release, an indie horror flick, an evocative documentary, or that new RomCom you've been waiting for, the Fandango MOVIECLIPS team is here day and night to make sure all the best new movie trailers are here for you the moment they're released.

In addition to being the #1 Movie Trailers Channel on YouTube, we deliver amazing and engaging original videos each week. Watch our exclusive Ultimate Trailers, Showdowns, Instant Trailer Reviews, Monthly MashUps, Movie News, and so much more to keep you in the know.

Here at Fandango MOVIECLIPS, we love movies as much as you!","['new trailers', 'trailers HD', 'hd', 'trailers', 'trailer', '2016', 'official', 'HD', 'alice through the looking glass', 'alice through the looking glass movie', 'alice through the looking glass trailer', 'adventure', 'family', 'fantasy', 'james bobin', 'johnny depp', 'helena bonham carter', 'mia wasikowska', 'anne hathaway', 'alan rickman', 'michael sheen', 'andrew scott', 'sacha baron cohen', 'toby jones', 'timothy spall', 'rhys ifans', 'stephen fry', 'lindsay duncan', 'matt kucasalice', 'wonderland']",10835078,61405,2211,0,12155,0.19812540400775697
