tmdb_id,actor_name,character,tmdb_person_id,cast_id,credit_id,order,gender
278927,Bill Murray,Baloo (voice),1532,7,5489469092514161c7000f65,1,2
278927,Ben Kingsley,Bagheera (voice),2282,5,53ad9bfb0e0a26598600239c,2,2
278927,Idris Elba,Shere Khan (voice),17605,3,53ad9bd90e0a265986002399,3,2
278927,Scarlett Johansson,Kaa (voice),1245,2,53ad9bce0e0a265989002461,4,1
278927,Christopher Walken,King Louie (voice),4690,6,54894680c3a3686f4a000ecc,5,2
278927,Lupita Nyong'o,Raksha (voice),1267329,4,53ad9bee0e0a26597900245e,6,1
278927,Giancarlo Esposito,Akela (voice),4808,8,548946a392514161d0000ed0,7,2
278927,Garry Shandling,Ikki (voice),52865,39,5748c37dc3a368666400038f,8,2
278927,Jon Favreau,Pygmy Hog (voice),15277,40,5748c39cc3a368086600013a,9,2
278927,Sam Raimi,Giant Squirrel (voice),7623,41,5748c3a99251413739000317,10,2
278927,Russell Peters,Rocky the Rhino (voice),82417,42,5748c3be92514137f500032a,11,2
278927,Brighton Rose,Gray (voice),1662561,44,57a67dd0c3a3681156001ee0,12,1
278927,Emjay Anthony,Young Wolf #1 (voice),1259762,45,57a67dd0c3a36812440020fd,13,2
278927,Max Favreau,Young Wolf #2 (voice),1662562,46,57a67dd19251417f2b001e43,14,2
278927,Chloe Hechter,Young Wolf #3 (voice),1662563,47,57a67dd1c3a3681000002344,15,0
278927,Asher Blinkoff,Young Wolf #4 (voice),1523670,48,57a67dd19251417eea001e3b,16,0
278927,Knox Gagnon,Young Wolf #5 (voice),1662564,49,57a67dd2c3a36810260020a3,17,0
278927,Sasha Schreiber,Young Wolf #6 (voice),1662565,50,57a67dd2c3a3681288001e84,18,0
278927,Kai Schreiber,Young Wolf #7 (voice),1662566,51,57a67dd29251417ca9001eeb,19,0
278927,Madeleine Favreau,Raquel the Rhino (voice),1662567,52,57a67dd3c3a3681097001f50,20,0
278927,Ritesh Rajan,Infant Mowgli's Father,1440178,53,57a67dd3c3a3680f1c001e13,21,2
278927,Kendrick Reyes,Infant Mowgli,1662568,54,57a67dd3c3a3681288001e89,22,0
278927,Sara Arrington,Neelgai Deer (voice),1378628,55,57a67dd39251417ca9001ef1,23,0
278927,Artie Esposito,Animal Voices (voice),1662569,56,57a67dd4c3a3681156001ee6,24,2
278927,Allan Trautman,Animal Voices (voice),97956,57,57a67dd49251412ee3010e08,25,2
278927,Dee Bradley Baker,Animal Voices (voice),23680,58,57a67dd4c3a36812440020ff,26,2
278927,Sean W. Johnson,Animal Voices (voice),1769351,62,58b9bf6cc3a368668f00ba9e,28,2
278927,Daz Crawford,Shere Kahn (mo-cap) (uncredited),10846,63,58b9bfb3925141609b00d030,29,2
203801,Henry Cavill,Napoleon Solo,73968,3,53078ad8c3a368421b000205,0,2
203801,Armie Hammer,Illya Kuryakin,53807,4,53078ae0c3a36842010001c3,1,2
203801,Alicia Vikander,Gaby Teller,227454,5,53078ae9c3a36842270001ef,2,1
203801,Elizabeth Debicki,Victoria Vinciguerra,1133349,6,53078d73c3a36842010001f2,3,1
203801,Luca Calvani,Alexander,90325,9,53078db9c3a36841f0000257,4,2
203801,Sylvester Groth,Uncle Rudi,41965,17,55e3f7db92514137da0031f3,5,2
203801,Hugh Grant,Waverly,3291,8,53078d8bc3a36841fc0001de,6,2
203801,Jared Harris,Sanders,15440,7,53078d7bc3a368421300024b,7,2
203801,Christian Berkel,Udo,7803,18,55e3f7dcc3a3684188002d18,8,2
203801,Misha Kuznetsov,Oleg,1255887,19,55e3f7dc92514137e3002f51,9,0
203801,Guy Williams,Captain Smith,1529406,42,5633c72792514161670077fb,10,0
203801,Marianna Di Martino,Desk Clerk,1278426,43,5633c7749251416167007805,11,1
203801,Julian Michael Deuster,Assistant,1529408,44,5633c7cbc3a3681b59015494,12,0
203801,Andrea Cagliesi,Fishing Captain,1529443,45,5633e965c3a3681b5e0151fb,13,0
203801,Riccardo Calvanese,Man 2,1529445,46,5633eb239251414ab7013e81,14,0
203801,Peter Stark,Guard (Checkpoint),85828,47,5633ef98c3a3681b540163ba,15,0
203801,David Menkin,Jones,1242987,14,559d5f36925141251200013c,16,2
203801,Pablo Scola,Harbourmaster,186391,48,5633f0d6c3a3681b4b01499d,17,2
203801,Cesare Taurasi,Mechanic,1473937,49,5633f2029251416167007be2,18,2
203801,Riccardo Flammini,Man 1,231988,50,5633f314c3a3681b52015b20,19,0
203801,Francesco De Vito,Night Manager,8770,51,5633f46dc3a3681b54016451,20,2
203801,Luca Della Valle,Security Guard,1529450,52,5633f4eb92514129fe0085d4,21,0
203801,Simona Caparrini,Countess Allegra,1351952,13,559d5f2a92514125150000ee,22,1
203801,David Beckham,Projectionist,59538,53,5633f655c3a3681b61016693,23,2
203801,Alessandro Ananasso,Italian Guard,1529458,54,5633f6889251414ab7013f95,24,0
203801,Joana Metrass,Victoria's Assistant,1150466,20,560bf25a9251417191005b5e,25,1
203801,Gabriel Farnese,Count Lippi,1434942,15,559d5fa5c3a36865980000f3,26,0
285783,Joseph Gordon-Levitt,Philippe Petit,24045,0,53fcf5acc3a3684c8000001a,0,2
285783,Ben Kingsley,Papa Rudy,2282,2,5433803d0e0a265834006912,1,2
285783,Charlotte Le Bon,Annie Allix,1021684,1,53fcf5b6c3a3684c8600002f,2,1
285783,James Badge Dale,J.P.,18473,4,5433805bc3a36831a6007f38,3,2
285783,Clément Sibony,Jean-Louis,40939,8,543380940e0a2659150068de,4,2
285783,César Domboy,Jeff / Jean-François,439097,88,584d5dda9251411e2900b755,5,2
285783,Benedict Samuel,David,1347948,11,543380c1c3a36831a9007bca,6,2
285783,Ben Schwartz,Albert,222121,3,543380540e0a264643008031,7,2
285783,Steve Valentine,Barry Greenhouse,78311,5,5433806a0e0a2658720069af,8,2
285783,Mark Camacho,Guy Tozolli,7013,6,5433807dc3a3681091006a9a,9,2
285783,Sergio Di Zio,Officer Genco,54193,7,5433808bc3a36831a6007f46,10,2
285783,Kwasi Songui,Man with Plaid Sports Coat,207881,9,543380a2c3a36831a6007f51,11,2
285783,Melantha Blackthorne,Parisian Flower Child,101208,10,543380b0c3a3685d20001069,12,1
285783,Jason Blicker,Officer Daley,44169,12,543380cdc3a36811ef006aa2,13,2
285783,Larry Day,Texas Tourist,60907,13,543380d8c3a36831a9007bd0,14,2
285783,Karl Graboshas,Earbud Guy,119706,14,543380e5c3a36831ac007e55,15,2
285783,Daniel Harroch,Clemenza,1540235,62,579b5138c3a36811610026de,16,0
285783,Guillaume Baillargeon,Outdoor Café Man,1721359,63,584d4bc0c3a3682aca00b237,17,2
285783,Émilie Leclerc,Outdoor Café Woman,1721360,64,584d4c3b9251411e3b00ad4e,18,1
285783,Mark Trafford,American Tourist,92259,65,584d4cc49251411e2600a80b,19,0
285783,Inka Malovic,Woman in Chalk Circle,1142295,66,584d4d52c3a3682ad4009ea3,20,1
285783,Lucas Ramacière,Boy in Chalk Circle,1721361,67,584d4d9ac3a3682acd00c18c,21,0
285783,Martin Lefebvre,Gendarme,1721365,68,584d4ecbc3a3682ad7009eb2,22,0
285783,Philippe Bertrand,Gendarme,1721366,69,584d4f239251411e3500a7fe,23,0
285783,Laurence Deschênes,Young Girl with Candy,1721371,70,584d50449251411e2c00b0c4,24,1
285783,Patricia Tulasne,Dental Office Receptionist,59616,71,584d50c69251411e3800ae82,25,1
285783,Jean-Robert Bourdage,Dental Patient,85161,72,584d510fc3a3683dae002b75,26,0
285783,Sylvie Lemay,Dental Patient,1106050,73,584d5160c3a3682acd00c422,27,1
285783,Sasha Dominique,Dental Patient,949759,74,584d51aec3a3682ad700a050,28,0
285783,Soleyman Pierini,Boy Petit,1721372,75,584d52919251411e3100afd2,29,0
285783,Jade Kindar-Martin,Circus High Wire Performer,1721373,76,584d531fc3a3682acd00c5c7,30,0
285783,Patrick Baby,Petit's Father,104730,77,584d538b9251411e3800b0dc,31,2
285783,Marie Turgeon,Petit's Mother,955902,78,584d53ec9251411e2f00af58,32,1
285783,Cat Lemieux,Texan Tourist Woman,1261373,79,584d545ac3a3682ada00af86,33,1
285783,Denis Michaud,Fisherman,1589908,80,584d54e4c3a3682ad700a3b2,34,0
285783,Serge Boulianne,Fisherman,1721376,81,584d551c9251411e3500ad3d,35,2
285783,Maxime Paradis,Fisherman,1721381,82,584d59659251411e2600b0d5,36,2
285783,Jean-Marie Montbarbut,Fisherman,1721382,83,584d5a0cc3a3682ac500bf7b,37,0
285783,Vlado Stokanic,Portly Photographer,1721384,84,584d5aef9251411e2600b1ce,38,2
285783,Philippe Soucy,Notre Dame Police Officer,1674923,85,584d5c72c3a3682ac500c0d1,39,2
285783,Philippe Hartmann,Notre Dame Police Officer,1099770,86,584d5d27c3a3682ada00b505,40,2
285783,Guido Grasso Jr.,WTC Construction Worker,1351481,87,584d5d9a9251411e2f00b597,41,2
285783,Joel Rinzler,US Customs Agent,1709467,89,584d5ff29251411e3500b418,42,2
285783,Harvey Diamond,WTC Architect,1721394,90,584d60439251411e2900b97f,43,0
285783,Sylvain Landry,Port Authority Officer,43613,91,584d60b5c3a3682ad400ab81,44,0
285783,Robert D'Alessio,WTC Lobby Guard,1721396,92,584d60e9c3a3682acd00d0c1,45,0
285783,Rosaruby Kagan,WTC Visitor's Concierge,1684745,93,584d62329251411e2c00be97,46,1
285783,Mizinga Mwinga,Officer Foley,1148496,94,584d63319251411e3b00bec7,47,2
285783,Harry Standjofski,Dock Foreman,198662,95,584d6758c3a3682aca00c6af,48,2
285783,Stuart Fink,Elevator Operator,1721408,96,584d67ef9251411e2600bb17,49,2
285783,Doug Price,WTC Rooftop Guard,1721409,97,584d688cc3a3682ac700b5f4,50,2
285783,Yanik Ethier,Mysterious Visitor,1721410,98,584d6914c3a3682ad700b036,51,2
285783,Vittorio Rossi,Sgt. O'Donnell,1442592,99,584d69c7c3a3682ad700b091,52,2
285783,Jason Deline,Officer Tessio,198540,100,584d6a46c3a3682ad400b1a0,53,2
285783,Darrell Lee-Izeard,Officer Washington,1489193,101,584d6cd2c3a3682acd00d93c,54,0
285783,Kent McQuaid,Officer Hagan,131338,102,584d6d2a9251411e3100c2a5,55,2
285783,Adam Bernett,Bearded Man,1548174,103,584d6f28c3a3682ac700b98f,56,0
285783,Massimo Cannistraro,Officer Sollozzo,1721413,104,584d6f8a9251411e2f00c18f,57,2
285783,Karl Werleman,Engineer Cop,1721415,105,584d7087c3a3682acd00db9e,58,0
285783,Chris Cavener,Construction Worker with Blow Torch,1676049,106,584d710fc3a3683dae0041cc,59,2
285783,Leif Anderson,Officer Cicci,198650,107,584d7190c3a3682acd00dc2f,60,2
285783,Trevor Botkin,News Reporter,1390355,108,584d71e19251411e2f00c2ad,61,0
285783,Rebecca Croll,News Reporter,1433017,109,584d72d59251411e3500bfba,62,1
285783,Gara Nlandu,News Reporter,1548178,110,584d7321c3a3683dae0042da,63,0
285783,Stephen Walters,News Reporter,1721426,111,584d735bc3a3682aca00cda0,64,0
300671,John Krasinski,Jack Silva,17697,0,554d6669c3a36824310033be,0,2
300671,James Badge Dale,Tyrone 'Rone' Woods,18473,2,554d6673c3a3681a3b000dbf,1,2
300671,Pablo Schreiber,Kris 'Tanto' Paronto,59254,1,554d666ec3a3681a3b000dbd,2,2
300671,David Denman,Dave 'Boon' Benton,62562,4,554d667f92514140c3002ccf,3,2
300671,Dominic Fumusa,John 'Tig' Tiegen,154784,18,55c133bd9251410f58002f44,4,2
300671,Max Martini,Mark 'Oz' Geist,94864,3,554d66799251413e40000dbf,5,2
300671,Alexia Barlier,Sona Jillani,37645,16,55c133acc3a36823f700342d,6,1
300671,David Costabile,Bob,82167,14,55c13399c3a3682253002e48,7,2
300671,Peyman Maadi,Amahl,559566,106,5892bc74c3a3686d220007cd,8,2
300671,Matt Letscher,Chris Stevens,28414,107,5892bc819251416ee5000851,9,2
300671,Toby Stephens,Glen 'Bub' Doherty,10881,10,554d66b6c3a36824310033cd,10,2
300671,Demetrius Grosse,DS Agent Dave Ubben,202892,19,55c133c7c3a368239d002cf7,11,2
300671,David Giuntoli,DS Scott Wickland,206757,95,56feef839251412a42003913,12,2
300671,Freddie Stroma,Brit Vayner,234934,105,5892bbacc3a3686d24000886,13,2
300671,Christopher Dingli,Sean Smith,84298,111,5892bcd79251416ef20008b7,14,0
300671,David Furr,DS Alec,931771,109,5892bcbdc3a3686d2400094b,15,2
300671,Wrenn Schmidt,Becky Silva,205772,114,5892bd03c3a3686d22000845,16,1
300671,Ivy George,Emily Silva,1485708,115,5892bd109251416ef5000826,17,1
300671,Julia Butters,Beverly Silva,1651362,116,5892bd1ec3a3686d10000871,18,1
300671,Ben Youcef,Azaan,1195183,117,5892bd2ec3a3686d240009b2,19,2
300671,Elektra Anastasi,CIA Agent,1493722,15,55c133a2c3a368237900326e,20,1
300671,Liisa Evastina,Actress,1493723,17,55c133b4c3a3681a8f0005e3,21,1
300671,Steffi Thake,Chief's Assistant,1493724,20,55c133cfc3a36823c9002ce6,22,1
300671,Kerim Troeller,Viper,1493725,21,55c133d8c3a3682253002e50,23,2
300671,Kenny Sheard,Delta 1,1493726,22,55c133e29251410d7b002e2a,24,2
300671,Andrew Arrabito,Delta Operator,1436354,121,58dce03cc3a3682283009349,25,0
300671,Davide Tucci,Defence Attaché,1759548,118,58a69f01925141742b00501a,26,2
300671,Shane Rowe,CIA Annex Cook,1759549,119,58a69f169251417427004f4b,27,0
300671,Gábor Bodis,CIA Agent,1759550,120,58a69f22c3a368669d004bcc,28,0
300671,Kevin Kent,DS Vincent,1513916,108,5892bcaec3a3686d0e00086f,29,0
300671,Mike Moriarty,DS Wesley,570207,110,5892bcc9c3a3686d0e000881,30,0
300671,Manuel Cauchi,Fahreed,121546,112,5892bce49251416ef20008c5,31,2
300671,Mohamed Naimane,Hesham,1749000,113,5892bcf39251416eef000901,32,0
281957,Leonardo DiCaprio,Hugh Glass,6193,1,53c3fe750e0a26157c00cada,0,2
281957,Tom Hardy,John Fitzgerald,2524,2,53c3fe800e0a26157900cd6a,1,2
281957,Domhnall Gleeson,Captain Andrew Henry,93210,11,54973035c3a36831b80044d7,2,2
281957,Will Poulter,Jim Bridger,93491,3,53c3fe880e0a26158900cf0b,3,2
281957,Forrest Goodluck,Hawk,1560185,65,56903baac3a3684b52000087,4,2
281957,Paul Anderson,Anderson,220448,13,5497306a9251417a81004625,5,2
281957,Kristoffer Joner,Murphy,7742,15,55afe4319251411e0b00c880,6,2
281957,Joshua Burge,Stubby Bill,1099848,18,55b1776492514125da00ee67,7,0
281957,Duane Howard,Elk Dog,117428,66,56903baac3a3684b48000086,8,2
281957,Melaw Nakehk'o,Powaqa,2498673,161,5e0faaf76f43ec0014588bfd,9,1
281957,Fabrice Adde,Toussaint,77908,162,5e0fac0f5907de0017d8b260,10,2
281957,Arthur RedCloud,Hikuc,1839463,152,595133fb92514128e100d6d8,11,0
281957,Christopher Rosamond,Boone,1742866,163,5e0fac4d58361b0012c0517f,12,2
281957,Robert Moloney,Dave Chapman,77315,19,55b17771c3a3682ff4010fd2,13,2
281957,Lukas Haas,Jones,526,16,55b1772d9251411e0b00ed0e,14,2
281957,Brendan Fletcher,Fryman,32205,17,55b1774b9251411e1400f168,15,2
281957,Tyson Wood,Weston,2498719,164,5e0faf3b663b8700177ffd13,16,0
281957,McCaleb Burnett,Beckett,204509,165,5e0faf5858361b0012c055bf,17,2
281957,Vincent Leclerc,French Trapper #1,982065,109,56d7016e9251413402016a89,18,2
281957,Stephane Legault,French Trapper,1668922,166,5e0fafa36f43ec00145895fa,19,2
281957,Emmanuel Bilodeau,French Interpreter,123926,151,58f4edd99251413d6e027e8a,20,2
281957,Cole Vandale,Coulter Naked Pale Trapper,2498725,167,5e0fafd16f43ec001458966a,21,0
281957,Tom Guiry,Billy Brother Trapper,4729,159,5d2749fecaab6d665895af81,22,2
281957,Scott Olynek,Johnnie Brother Trapper,1194348,168,5e0fb004d64ac200165eea31,23,2
281957,Amelia Crow Show,Pregnant Pawnee Woman,2498732,169,5e0fb0185907de0017d8bb8c,24,0
281957,Peter Strand Rumpel,Scalped Shirtless Trapper,1532674,170,5e0fb0286f43ec001758a65c,25,2
281957,Timothy Lyle,Gordon in Shack,1388529,26,5689a3e19251417e6300fc23,26,0
281957,Kory Grim,Trapper Hatchet in Back,1558276,27,568b348a9251417c060051a9,27,0
281957,Anthony Starlight,Arikara Chief,2498737,171,5e0fb06768188800125a9cea,28,0
281957,Jamie Medicine Crane,Arikara Crying Woman,2498739,172,5e0fb07a5907de0014d8bdcc,29,0
281957,Veronica Marlowe,Arikara Crying Woman,2498740,173,5e0fb090663b8700137ffcb7,30,0
281957,Clarence Hoof,Arikara Healer,2137290,174,5e0fb0a8d64ac200145f0b45,31,0
281957,Dion Little Child,Arikara Warrior,2498746,175,5e0fb0c65907de0012d89ffc,32,0
281957,Blake Wildcat,Arikara Warrior,2498747,176,5e0fb0d4d64ac200185f0233,33,0
281957,Paul Young Pine,Arikara Warrior,2498749,177,5e0fb0e1663b8700157fe0b2,34,0
281957,Cody Big Tobacco,Arikara Warrior,2498751,178,5e0fb0ec5907de0017d8bc8d,35,0
281957,Dallas Young Pine,Arikara Warrior,2498752,179,5e0fb0fad64ac200145f0ba5,36,0
281957,Chesley Wilson,Arikara Elder,1504083,180,5e0fb1236f43ec0014589873,37,2
281957,Michael Fraser,Trapper Violin Player,2498756,181,5e0fb133663b8700137ffe21,38,0
281957,Scott Duncan,Trapper Violin Player,2498757,182,5e0fb1475907de0012d8a162,39,0
281957,Mariah Old Shoes,Pawnee Prostitute,2498758,183,5e0fb15858361b0010c0cc92,40,0
281957,Grace Dove,Hugh Glass' Wife,1554188,22,567fa9749251414f6300566a,41,1
281957,Adrian Glynn McMorran,American Soldier,1679290,184,5e0fb18d9f37b0001157e794,42,2
281957,Isaiah Tootoosis,Boy Hawk,2498761,185,5e0fb19d6f43ec0014589959,43,0
281957,Alex Bisping,Trapper,1050988,186,5e0fb1ab869e7500171b73d9,44,2
281957,Chris Ippolito,Trapper,77038,187,5e0fb1b568188800165abbf1,45,2
281957,Jeffrey Olynek,Trapper,2498764,188,5e0fb1d09f37b0001157e810,46,0
281957,C. Adam Leigh,Trapper,1815070,189,5e0fb1db663b8700157fe196,47,0
281957,Kevin Corey,Trapper,2498768,190,5e0fb1f858361b0015c0cb09,48,0
281957,Daniel Rampanen,Trapper,2498770,191,5e0fb202663b8700157fe246,49,0
281957,Javier Botet,Nightmare Character,111090,192,5e0fb2165907de0017d8be07,50,2
281957,Haysam Kadri,Doctor,2498773,193,5e0fb2226f43ec001658adf8,51,0
281957,Jordan Crawford,Fort Butcher,2498774,194,5e0fb236663b8700178001cc,52,0
281957,David Rampanen,Harp Player,2498775,195,5e0fb243d64ac200145f0ce0,53,0
281957,Brad Carter,Johnnie,1126405,14,55afe41492514125da00c83c,54,2
281957,Rootie J. Boyd,Southern Trapper,1537756,196,5e0fb276869e7500171b7494,55,0
281957,Dave Burchill,French Trapper,1879212,197,5e0fb283869e7500171b749a,56,0
281957,Ray Chase,Southern Trapper,1656863,198,5e0fb2d69f37b0001157e8f9,57,0
281957,Glenn Ennis,The Bear,1233165,200,5e0fb2f4d64ac200145f0e86,59,2
281957,Charles Fathy,French Trapper (voice),1230895,201,5e0fb30b5907de0012d8a38a,60,0
281957,Mark Krysko,Trapper,206648,205,5e0fb345663b870017800356,64,0
281957,Stephen Richard Lofstrom,French Trapper,1810065,206,5e0fb35a68188800145aee63,65,0
281957,T. Michael Morris,Irish Trapper,2016300,207,5e0fb368869e7500171b7624,66,0
281957,Bruno Stephane,French Trapper (voice),59064,209,5e0fb3839f37b0001157e97d,68,0
281957,Jay Tavare,Native American Voices,29861,210,5e0fb3946f43ec001658b0c3,69,2
281957,AJ Taylor,Trapper,1939678,211,5e0fb3a29f37b00015578e63,70,0
281957,Michael Villar,Southern Trapper,1122461,212,5e0fb3ae869e7500171b7682,71,2
281957,Jay Cardinal Villeneuve,French Fur Trapper,1937024,213,5e0fb3bb869e7500131b72ae,72,2
281957,Del Zamora,Native Voices,100062,214,5e0fb3ccd64ac200185f0759,73,2
281957,Duff Zayonce,Trapper,2019446,215,5e0fb3db68188800165abfd5,74,2
307081,Jake Gyllenhaal,Billy 'The Great'  Hope,131,0,547c7202c3a3685af0003030,0,2
307081,Rachel McAdams,Maureen Hope,53714,1,547c72109251412d70002f67,1,1
307081,Forest Whitaker,Titus 'Tick' Wills,2178,3,547c7230c3a3685af0003038,2,2
307081,Oona Laurence,Leila Hope,1423519,12,5563b933c3a3680532000056,3,1
307081,50 Cent,Jordan Mains,62644,7,54cd5c61c3a3687f920020e6,4,2
307081,Skylan Brooks,Hoppy,1070339,14,55def983c3a3686e82001d1f,5,0
307081,Naomie Harris,Angela Rivera,2038,2,547c721f9251412d7c002dbc,6,1
307081,Victor Ortiz,Ramone,1347239,30,55e3c94dc3a3684194002811,7,2
307081,Beau Knapp,Jon Jon,1078613,11,54fbf305925141238c00143f,8,2
307081,Miguel Gomez,Miguel 'Magic' Escobar,1561575,65,5692a684c3a3684d0b00277f,9,2
307081,Dominic Colón,Mikey,72988,66,56c5b41092514154690004da,10,2
307081,Jose Caraballo,Eli Frost,1502320,32,55e3c94dc3a368419a0027de,11,0
307081,Malcolm M. Mays,Gabe,1502321,33,55e3c94e92514137dd0026d3,12,2
307081,Aaron Quattrocchi,Keith 'Buzzsaw' Brady,1502322,34,55e3c94ec3a3684194002814,13,0
307081,Lana Young,Gloria,44578,35,55e3c94e92514137e9002655,14,0
307081,Danny Henriquez,Hector Escobar,1348164,36,55e3c94fc3a368418800250a,15,0
307081,Patsy Meck,Judge Kayle,1271784,37,55e3c94fc3a36841850025ff,16,1
307081,Vito Grassi,Nick,1502323,38,55e3c94f92514137e3002725,17,0
307081,Tony Weeks,Referee,1502324,39,55e3c950c3a368418e002369,18,0
307081,Jimmy Lennon Jr.,Jimmy Lennon Jr.,231396,40,55e3c95092514137da002961,19,0
307081,Charles Hoyes,Stuart Korman,152780,41,55e3c950c3a368419700280f,20,2
307081,Clare Foley,Alice,928905,8,54cd5c6d92514147570022aa,21,1
307081,Jim Lampley,Himself,1746888,67,58de29f99251411b7f009d6d,23,2
307081,Adam Kroloff,Simon Stillman,136034,68,59c917b09251415b5d072831,24,2
307081,Joe Fishel,Gala Attendee,1543874,69,5b896a10c3a36851fa000efd,25,2
307081,Michelle Johnston,Mrs. Doyle,155483,70,5d7025d777c01f0c1a5929ca,26,1
307081,Tiffany Sander McKenzie,,1480130,71,5de9446a7646fd00159bc3f1,27,1
273481,Emily Blunt,Kate Macer,5081,2,538ca2c40e0a26670b00467d,0,1
273481,Benicio del Toro,Alejandro Gillick,1121,3,538ca2ca0e0a2667180045f4,1,2
273481,Josh Brolin,Matt Graver,16851,4,538ca2d10e0a26670e004752,2,2
273481,Victor Garber,Dave Jennings,8536,12,55ca2e459251412205000239,3,2
273481,Jon Bernthal,Ted,19498,6,53a0ee4f0e0a26653400120a,4,2
273481,Daniel Kaluuya,Reggie Wayne,206919,5,53a0ee350e0a26654e0014ae,5,2
273481,Jeffrey Donovan,Steve Forsing,52886,11,55ca2e3992514122150001c8,6,2
273481,Raoul Max Trujillo,Rafael,17688,8,54cd5b89925141475b0022df,7,2
273481,Julio Cedillo,Fausto Alarcon,36634,54,5681ac2dc3a368227b00797c,8,2
273481,Hank Rogerson,Phil Coopers,167145,55,5681ac42c3a3684bcc012931,9,0
273481,Bernardo P. Saracino,Manuel Diaz,1529184,56,5681ac54c3a36860750102ae,10,2
273481,Maximiliano Hernández,Silvio,1018947,7,53a0ee660e0a2665370014d5,11,2
273481,Kevin Wiggins,Burnett,1240490,57,5681ac879251412e5200fbf8,12,2
273481,Edgar Arreola,Guillermo,61568,58,5681ac999251412e5200fbfb,13,2
273481,Kim Larrichio,Silvio's Wife,1554976,59,5681accbc3a3682abc00a8db,14,0
273481,Jesus Nevarez-Castillo,Eliseo,1554977,60,5681acf59251414ecb00317c,15,0
273481,Dylan Kenin,Charlie,85419,13,55ca2e839251412205000243,16,2
273481,Sarah Minnich,Pretty Blonde,1260554,14,55ca2e9492514122170001c2,17,1
273481,Matthew Page,Operator,1094319,15,55eab5b19251413e32009582,18,2
273481,Lora Martinez-Cunningham,Jacinta,1151637,9,54cd5b96c3a3687f840024a2,19,1
273481,John Burke,Chandler News Reporter,58510,88,56eda5b19251415e62007783,20,2
273481,John Trejo,Delta,1488513,90,57ca0566c3a3684b84000460,21,2
273481,Vic Browder,US Marshal,1006144,91,5815a9159251415ab800973e,22,2
273481,Eb Lottimer,Bank Manager,106746,92,58eea8f2c3a36841ef00093e,23,2
273481,Marty Lindsey,SWAT Officer,92754,93,58eea92cc3a3684169000ac2,24,0
273481,Alex Knight,Coroner (Phoenix),307885,94,58eea996c3a36841e1000ad8,25,2
273481,Rio Alexander,Phoenix Cop,42201,95,58eeaa089251417418000a54,26,0
273481,Eric Steinig,Air Force MP,1283043,96,58eeaa1b925141744a000b05,27,0
273481,Matthew Tompkins,Jessie Garza,133950,98,58eeac7fc3a3684196000c62,28,2
273481,Michael Sheets,Treasury Agent,1494546,108,59b1544f9251410723085152,29,0
273481,Ivan Allen,News Anchor,1617613,99,58eead1dc3a36841bd000cda,30,2
273481,Joseph P. Santillanes,Homeland Security Officer,1794933,107,58eeb0679251410d5b00019d,31,0
273481,Jesse Ramirez,Migrant #1,10962,103,58eeaf80c3a368607600009a,32,2
273481,James Espinoza,Migrant #2,1794930,104,58eeaf94c3a36860760000ac,33,0
273481,Arrazolo,Migrant #3,1794931,105,58eeafb8c3a36860680000c1,34,0
273481,Tomas Martinez,Migrant #4,1794932,106,58eeaff7c3a36860590000fe,35,0
273481,Alejandro Rodriguez,Migrant #5,1794928,102,58eeaecac3a36841ef000e05,36,2
273481,Jorge Rocha Fuentez,Migrant #6,1794927,101,58eeae52c3a36841bd000dc5,37,0
273481,Johnny Palomarez Jr.,Migrant #7,1670759,100,58eeae3f9251417453000e98,38,0
273481,Julian Ortega,Fausto's Son #1,2162370,111,5bd46e9092514103a00164de,39,0
273481,Ian Posada,Fausto's Son #2,2162380,112,5bd470e9c3a368210e013222,40,2
273481,Kaelee Vigil,Immigrant Woman (uncredited),1505502,16,55eab5b29251413e35009471,41,0
273481,Cesar Miramontes,Immigrant (uncredited),1670765,97,58eeaa8b925141743e000b8c,42,0
257211,Robert De Niro,Ben Whittaker,380,2,530e206f925141142b002639,0,2
257211,Anne Hathaway,Jules Ostin,1813,3,530e20789251411444002529,1,1
257211,Rene Russo,Fiona,14343,5,53c4fdce0e0a261def0016e3,2,1
257211,Anders Holm,Matt,521563,4,53c4fdc20e0a261e03001581,3,2
257211,Adam Devine,Jason,212604,8,54894b5c92514161c9000f01,4,2
257211,JoJo Kushner,Paige,1561685,36,5692be90c3a3684cfc002e08,5,1
257211,Andrew Rannells,Cameron,990369,10,55108ae6c3a368488600d5bf,6,2
257211,Zack Pearlman,Davis,130535,13,55eab6799251413e350094a4,7,2
257211,Jason Orley,Lewis,1561688,37,5692beb0c3a3684cf8002c20,8,2
257211,Christina Scherer,Becky,1368787,15,56042b1092514122c000522a,9,1
257211,Nat Wolff,Justin,232006,7,54894b5192514161d9000e9f,10,2
257211,Linda Lavin,Patty,113223,16,56042b40c3a3685526005a53,11,1
257211,Celia Weston,Doris,1989,17,56042b4d92514122ca004d07,12,1
257211,C.J. Wilson,Mike,1363367,18,56042b82c3a368552b00570d,13,2
257211,Mary Kay Place,Jules's Mom,5960,19,56042b92c3a3681fe7000d72,14,1
257211,Erin Mackey,Jane,1242306,20,56042bacc3a36855410050cc,15,1
257211,Christina Brucato,Emily,69483,21,56042bde9251416e95003357,16,1
